연,월,일,시,분,지역,송출내용
2021,02,15,16,03,성동구,[성동구청] 650~653번 확진자 발생 / 금일 21시부로 한파주의보가 발효되었으니 동파사고 등 안전사고 예방에 유의해 주시기 바랍니다. c19.sd.go.kr
2021,02,15,16,31,마포구,[마포구청] 확진자 7명 발생. 역학조사 진행 중이며 완료 즉시 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/prmapo77
2021,02,15,17,10,서대문구,"[서대문구청]코로나19. 709번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다.blog.naver.com/sdmstory"
2021,02,15,17,16,강서구,[강서구청] 강서구 코로나19 확진자 2명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2021,02,15,17,19,관악구,"[관악구청] 확진자 6명 발생, 세부 내용은 블로그 확인바랍니다.5인 이상 사적모임 금지, 방역수칙 준수바랍니다.blog.naver.com/gwanak_gu"
2021,02,15,17,21,양천구,[양천구청] 확진자 3명 (1002~1004번) 발생안내. 세부사항은 양천블로그 참조.blog.naver.com/yangcheon2016/222244328915
2021,02,15,17,33,송파구,"[송파구청]2.15(월) 17시30분 현재 코로나19 확진자 5명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다."
2021,02,15,17,43,도봉구,[도봉구청] 2.15(월) 확진자 3명 추가 발생(822번~824번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,15,17,47,은평구,"[은평구청]확진자 3명 발생, 상세내용은 홈페이지 및 블로그 참조. 5인이상 사적모임 금지, 방역수칙 준수바랍니다 blog.naver.com/eunpyeonggu"
2021,02,15,17,50,서초구,"[서초구청]1041~1044번 확진자(4명)발생. 상세내용 홈페이지(seocho.go.kr)확인. 모임자제, 마스크 착용, 주기적 환기 등 방역수칙 준수바랍니다."
2021,02,15,17,53,동대문구,"[동대문구청]956~961번 확진자발생 ddm.go.kr 참조하시고, 기침, 발열 등 의심증상 발현시 코로나 검사를 먼저 받아주시고 5인이상 집합금지 당부드립니다"
2021,02,15,18,00,노원구,[노원구청] 2.15(월) 오후 확진자6명발생(1141~1146). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다
2021,02,15,18,04,구로구,"[구로구청]코로나19 확진자 9명 발생(930~938번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro"
2021,02,15,18,08,중구,[중구청] 397~402번째(6명) 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. www.junggu.seoul.kr/covid.jsp
2021,02,15,18,13,강남구,"[강남구청] 1231~1234번 확진자 발생(gangnam.go.kr). 강남구는 임시선별검사소 2곳(삼성역 6번 출구, 세곡동 방죽소공원)을 연장 운영합니다"
2021,02,15,18,16,용산구,"[용산구청]코로나 652~665번 확진자(14명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog"
2021,02,15,18,16,종로구,"[종로구청]관내568번(1명) 확진자 발생. 역학조사 진행중. 거리두기, 마스크 착용 등 방역수칙 준수바랍니다. blog.naver.com/jongno0401"
2021,02,15,18,21,강동구,"[강동구청]2. 15.(월) 18시 기준 코로나19 확진자 4명 발생 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고 바랍니다."
2021,02,15,18,26,중랑구,"[중랑구청] 1119번 추가확진자 발생. 1118~1119번 확진자 역학조사완료. 홈페이지, blog.naver.com/jung_nang_gu 참조바랍니다"
2021,02,15,18,31,영등포구,[영등포구청] 코로나 확진자 7명 발생. 상세내용은 영등포구 카카오알림톡 확인바랍니다. ☞ pf.kakao.com/_gHlGT
2021,02,15,18,47,광진구,"[광진구청]645~646번확진자 발생 han.gl/K79LX예임교회(용마산로24길10)동시간대 이용자 검사바람거리두기2단계 하향,스스로 실천하는 방역이 중요!"
2021,02,15,20,25,구로구,"[구로구청]코로나19 확진자 6명 발생(939~944번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro"
2021,02,16,09,59,노원구,[노원구청] 2.16(화) 오전 확진자4명발생(1147~1150). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다
2021,02,16,10,00,도봉구,[도봉구청] 2.16(화) 확진자 5명 발생(825번~829번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,16,10,09,강북구,"[강북구청]확진자5명(700~704번)발생, 동선( www.gangbuk.go.kr/intro_gb.jsp )공개예정. 가벼운 증상도 즉시 검사 받으시기 바랍니다"
2021,02,16,11,12,성북구,"[성북구청] 1128~1129번(2명) 확진자 발생. 거주지 등 방역완료. 자세한 사항은 홈페이지, 블로그 참고바랍니다. blog.naver.com/storysb"
2021,02,16,11,43,중랑구,[중랑구청] 2.16.(화) 확진자 6명(1120~1125번) 발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다.
2021,02,16,14,28,금천구,"[금천구청]436~440번째 확진자 발생(5명), 사회적거리두기 2단계 조정, 5인 이상 사적모임 금지 유지, 카카오톡채널 pf.kakao.com/_hUpLxb"
2021,02,16,14,38,동작구,"[동작구청]1,086~1,096번째 확진자(11명)발생(완치자942명),홈페이지및블로그 등 확인해주시기바랍니다. blog.naver.com/dongjaksaran"
2021,02,16,15,39,도봉구,"[도봉구청]1.31(일)~2.1(월), 2.11(목), 2.13(토)~2.15(월) 반햇닭호프집(창동) 방문자는 보건소(2091-4483)에서 코로나 검사 요망"
2021,02,16,16,02,성동구,"[성동구청]654~666번 확진자 발생(10대이하 3명, 20대2명, 30대4명, 40~70대 각1명)5인 이상 사적모임 자제부탁드립니다. c19.sd.go.kr"
2021,02,16,17,02,서대문구,"[서대문구청]코로나19. 710~717번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다.blog.naver.com/sdmstory"
2021,02,16,17,08,마포구,[마포구청] 확진자 10명 발생. 역학조사 진행 중이며 완료 즉시 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/prmapo77
2021,02,16,17,12,도봉구,[도봉구청] 2.16(화) 확진자 3명 추가 발생(830번~832번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,16,17,18,강서구,[강서구청] 강서구 코로나19 확진자 7명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2021,02,16,17,23,관악구,"[관악구청] 확진자 14명 발생, 세부 내용은 블로그 확인바랍니다.5인 이상 사적모임 금지, 방역수칙 준수바랍니다.blog.naver.com/gwanak_gu"
2021,02,16,17,43,은평구,"[은평구청]확진자 9명 발생, 상세내용은 홈페이지 및 블로그 참조. 5인이상 사적모임 금지, 방역수칙 준수바랍니다 blog.naver.com/eunpyeonggu"
2021,02,16,17,44,서초구,"[서초구청]1045~1053번 확진자(9명)발생. 상세내용 홈페이지(seocho.go.kr)확인. 5인이상 사적모임 금지, 마스크 착용 등 방역수칙 준수바랍니다."
2021,02,16,17,55,동대문구,"[동대문구청]962~970번 확진자발생, ddm.go.kr 참조하시고, 철저한 방역수칙 준수와 사람간 거리두기를 통하여 내 주변을 코로나 안전지대로 만들어주세요"
2021,02,16,17,59,노원구,[노원구청] 2.16(화) 오후 확진자6명발생(1151~1156). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다
2021,02,16,17,59,강북구,"[강북구청]확진자1명(705번)발생, 동선( www.gangbuk.go.kr/intro_gb.jsp )공개예정. 가벼운 증상도 즉시 검사 받으시기 바랍니다."
2021,02,16,18,02,영등포구,[영등포구청] 코로나 확진자 7명 발생. 상세내용은 영등포구 카카오알림톡 확인바랍니다. ☞ pf.kakao.com/_gHlGT
2021,02,16,18,06,강동구,"[강동구청]2. 16.(화) 18시 기준 코로나19 확진자 9명 발생 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고 바랍니다."
2021,02,16,18,10,용산구,"[용산구청]코로나 666~695번 확진자(30명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog"
2021,02,16,18,10,중구,[중구청] 403~406번째(4명) 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. www.junggu.seoul.kr/covid.jsp
2021,02,16,18,10,구로구,"[구로구청]코로나19 확진자 8명 발생(945~952번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro"
2021,02,16,18,29,중랑구,"[중랑구청] 1126번 추가확진자 발생. 1120~1126번 확진자 역학조사완료. 홈페이지, blog.naver.com/jung_nang_gu 참조바랍니다"
2021,02,16,18,34,강남구,[강남구청] 1235~1239번 확진자 발생(gangnam.go.kr). 작은 방심이 큰 확산세로 이어집니다. 5인 이상 사적모임 금지 지켜주세요
2021,02,16,18,35,동작구,"[동작구청]1,097~1,101번째 확진자(5명)발생(완치자952명),홈페이지및블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2021,02,16,18,49,양천구,[양천구청] 확진자 8명(1005~1012번) 발생안내. 세부사항은 양천 블로그 참조.blog.naver.com/yangcheon2016/222245738504
2021,02,16,19,05,송파구,"[송파구청]2.16(화) 19시 현재 코로나19 확진자 22명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다."
2021,02,17,09,59,노원구,[노원구청] 2.17(수) 오전 확진자3명발생(1157~1159). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다
2021,02,17,10,03,도봉구,[도봉구청] 2.17(수) 확진자 1명 발생(833번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,17,11,11,동작구,"[동작구청]1,102~1,105번째 확진자(4명)발생(완치자952명),홈페이지및블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2021,02,17,11,19,중랑구,[중랑구청] 2.17.(수) 확진자 3명(1127~1129) 발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다.
2021,02,17,13,19,성북구,"[성북구청] 1130~1135번(6명) 확진자 발생. 거주지 방역 완료. 자세한 사항은 홈페이지, 블로그 참고바랍니다. blog.naver.com/storysb"
2021,02,17,13,49,강북구,"[강북구청]확진자1명(706번)발생, 동선( www.gangbuk.go.kr/intro_gb.jsp )공개예정. 가벼운 증상도 즉시 검사 받으시기 바랍니다."
2021,02,17,15,13,강서구,[강서구청] 강서구 코로나19 확진자 5명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2021,02,17,16,00,성동구,"[성동구청] 667~671번 확진자 발생 (30대 1명, 40대 2명, 60대 2명) 5인 이상 사적모임 자제 부탁드립니다. c19.sd.go.kr"
2021,02,17,16,13,마포구,[마포구청] 확진자 5명 발생. 역학조사 진행 중이며 완료 즉시 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/prmapo77
2021,02,17,16,23,동작구,"[동작구청]1,106~1,108번째 확진자(3명)발생(완치자952명),홈페이지및블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2021,02,17,16,40,강북구,"[강북구청]2.9.(화)~15.(월) 상호 미상(월계로7길 5-7 1층,불법사행업소추정)방문자는 강북보건소(09~12시,13~18시)검사바랍니다.☎901-7704"
2021,02,17,17,31,도봉구,[도봉구청] 2.17(수) 확진자 2명 추가 발생(834번~835번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,17,17,35,은평구,"[은평구청]확진자 7명 발생, 상세내용은 홈페이지 및 블로그 참조. 5인이상 사적모임 금지, 방역수칙 준수바랍니다 blog.naver.com/eunpyeonggu"
2021,02,17,17,38,동대문구,"[동대문구청]971~973번 확진자발생 ddm.go.kr 참조하시고, 한순간의 방심은 감염의 원인이 되고 무심코 벗은 마스크는 소중한 일상을 멈추는 원인이 됩니다"
2021,02,17,17,40,용산구,[용산구청] 2.9.(화)~2.15.(월)기간중 보광동 264-54 '북경반점'을 방문하신 분은 가까운 선별진료소에서 검사 받으시기 바랍니다.
2021,02,17,17,49,종로구,"[종로구청]관내569-570번(2명) 확진자발생. 역학조사 진행중. 거리두기,마스크 착용 등 방역수칙 준수바랍니다. blog.naver.com/jongno0401"
2021,02,17,17,54,서초구,"[서초구청]1054~1062번 확진자(9명)발생. 상세내용 홈페이지(seocho.go.kr)확인. 5인이상 사적모임 금지, 마스크 착용 등 방역수칙 준수바랍니다."
2021,02,17,17,59,노원구,[노원구청] 2.17(수) 오후 확진자6명발생(1160~1165). 역학조사후https://www.nowon.kr/corona19/index.do 공개하겠습니다
2021,02,17,18,02,서대문구,"[서대문구청]코로나19. 718~719번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다.blog.naver.com/sdmstory"
2021,02,17,18,02,구로구,"[구로구청]코로나19 확진자 10명발생(953~962번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro"
2021,02,17,18,03,강동구,"[강동구청]2. 17.(수) 18시 기준 코로나19 확진자 8명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고 바랍니다."
2021,02,17,18,05,용산구,"[용산구청]코로나 696~707번 확진자(12명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog"
2021,02,17,18,06,영등포구,[영등포구청] 코로나 확진자 4명 발생. 상세내용은 영등포구 카카오알림톡 확인바랍니다. ☞ pf.kakao.com/_gHlGT
2021,02,17,18,07,강남구,"[강남구청] 1240~1244번 확진자 발생(gangnam.go.kr). 감염병은 ‘조기 발견, 조기 차단’할 수 있습니다. 이상 증상 있다면 검사 바랍니다"
2021,02,17,18,12,중구,[중구청] 407~415번째(9명) 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. www.junggu.seoul.kr/covid.jsp
2021,02,17,18,24,중랑구,"[중랑구청]1130~1131번 추가확진자 발생. 1127~1131번 확진자 역학조사완료. 홈페이지, blog.naver.com/jung_nang_gu 참조바랍니다"
2021,02,17,18,34,송파구,"[송파구청]2.17(수) 18시30분 현재 코로나19 확진자 11명 추가발생,역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다."
2021,02,17,18,43,양천구,[양천구청] 확진자 6명(1013~1018번) 발생안내. 세부사항은 양천 블로그 참조.blog.naver.com/yangcheon2016/222246967717
2021,02,17,18,58,관악구,"[관악구청] 확진자 18명 발생, 세부 내용은 블로그 확인바랍니다.5인 이상 사적모임 금지, 방역수칙 준수바랍니다.blog.naver.com/gwanak_gu"
2021,02,17,19,16,광진구,[광진구청] 650~655번 확진자 발생 및 역학조사결과 알림. 상호 공개된 업소 홈페이지( han.gl/K79LX )확인 후 검사바랍니다.
2021,02,18,09,59,노원구,[노원구청] 2.18(목) 오전 확진자4명발생(1166~1169). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다
2021,02,18,10,13,도봉구,[도봉구청] 2.18(목) 확진자 4명 발생(836번~839번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,18,10,24,동작구,"[동작구청]1,109~1,111번째 확진자(3명)발생(완치자953명),홈페이지및블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2021,02,18,10,43,강북구,"[강북구청]확진자5명(707~711번)발생, 동선( www.gangbuk.go.kr/intro_gb.jsp )공개예정. 가벼운 증상도 즉시 검사 받으시기 바랍니다"
